symbol,segment,timeframe,expansion_mult,exit_variant,same_bar_both_mode,fee_scenario,filter_mode,direction_mode,bars_tested,start_date,end_date,final_equity,net_return_pct,max_drawdown_pct,buy_and_hold_return_pct,beats_buy_and_hold,total_trades,long_trades,short_trades,win_rate,profit_factor,avg_trade_pct,avg_win_pct,avg_loss_pct,expectancy_pct,return_dd_ratio,symbols,positive_symbols,aggregate_net_return_pct,aggregate_max_drawdown_pct,aggregate_trade_count,avg_win_rate,avg_return_dd_ratio,aggregate_profit_factor
BNBUSDT,full,1D,0.7,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,0.005217050279619861,-99.9999478294972,-99.99994785710356,2374.77073325658,False,1098,521,577,15.846994535519126,0.0636333858211333,-1.2933092452731734,0.5546187979119683,-1.641295694963882,-1.2933092452731734,-0.9999999997239363,5,0,-99.9997014842367,-99.99970152699588,5510,16.152769158727903,-0.9999999995724081,0.06505658674686268
BNBUSDT,full,1D,0.7,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,75534.35475868286,655.3435475868287,-73.13950553674145,2374.77073325658,False,584,282,302,48.11643835616438,1.3070005822147395,0.5706206488491249,5.048828194295685,-3.5824365137597307,0.5706206488491249,8.960185644919605,5,5,2092.5614408044953,-69.4802810576075,2927,49.524107938835904,32.54015274322043,1.3313774683260298
BNBUSDT,full,1D,0.8,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,128914.3970498613,1189.143970498613,-30.945175787255074,2374.77073325658,False,955,455,500,45.75916230366492,1.392138012320506,0.34525256210633304,2.67856502413955,-1.623198298720918,0.34525256210633304,38.42744273530248,5,5,5636.419878397633,-37.73426169191312,4786,48.38844452917494,163.91806042004302,1.438693709005462
BNBUSDT,full,1D,0.8,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,90103.80684009922,801.0380684009922,-66.34121029203047,2374.77073325658,False,722,337,385,46.95290858725762,1.302255025712404,0.4648421711933092,4.2654566422431,-2.8991481830779153,0.4648421711933092,12.074516953713466,5,5,4010.9220580260544,-74.1017763349098,3589,48.38149134210134,51.34988614292348,1.356783009843383
BNBUSDT,full,1D,0.8,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,0.0019371276129837697,-99.99998062872388,-99.99998062872388,2374.77073325658,False,955,455,500,8.37696335078534,0.020260533835444267,-1.5892445292784485,0.39232356158289045,-1.770416469014342,-1.5892445292784485,-1.0,5,0,-99.99993633449458,-99.99993633514703,4786,8.161924612260286,-0.9999999999934754,0.01937683573769413
BNBUSDT,full,1D,0.8,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,25739.266430744396,157.39266430744397,-66.85120778537315,2374.77073325658,False,545,247,298,46.972477064220186,1.2044671027381504,0.4061908404283802,5.093990872089058,-3.746324066509798,0.4061908404283802,2.3543727857955177,5,4,904.657515119834,-67.48802046479219,2769,48.49867807022149,17.3130959807257,1.261827186616258
BNBUSDT,full,1D,0.9,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,103753.55270217337,937.5355270217337,-35.06548519602307,2374.77073325658,False,806,377,429,49.13151364764268,1.4248105702440244,0.3700092266112371,2.52588877930981,-1.7122549267268967,0.3700092266112371,26.736704819018556,5,5,1192.539270210256,-37.750162271634544,4178,48.108393042059,33.03917349067698,1.3537322896123418
BNBUSDT,full,1D,0.9,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,42159.570944083025,321.5957094408303,-62.92394738740954,2374.77073325658,False,652,313,339,46.012269938650306,1.2440818373592581,0.3821540516003022,4.2332926764512075,-2.9000663673067195,0.3821540516003022,5.110863555028311,5,5,619.7681126914761,-68.37241631463355,3322,47.67621956193565,9.419067371042305,1.2782249875982599
BNBUSDT,full,1D,0.9,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,0.0014733044254232445,-99.99998526695575,-99.99998526695575,2374.77073325658,False,806,377,429,3.101736972704715,0.0023774559441349227,-1.9146962357865878,0.14710964242457267,-1.9806951435398263,-1.9146962357865878,-1.0,5,0,-99.99998361546145,-99.99998361546145,4178,2.3612301193196843,-1.0,0.002121286810295809
BNBUSDT,full,1D,0.9,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2269,2020-02-10,2026-04-27,37249.67430466197,272.49674304661966,-56.32252641020331,2374.77073325658,False,506,242,264,48.22134387351779,1.2546292994739179,0.4973616549013993,5.082062948840194,-3.7723601608278607,0.4973616549013993,4.838148435707502,5,5,339.36761913844106,-67.34690821243966,2611,48.14292881771213,5.634794739441767,1.237436295929077
