time,open,high,low,close
1730376000,72213.4,72270.0,71935.4,72106.1
1730379600,72106.1,72176.7,71111.0,71322.2
1730383200,71322.1,71391.8,70634.1,70764.7
1730386800,70764.8,71080.0,70453.1,70638.7
1730390400,70638.6,70922.4,70400.0,70429.2
1730394000,70429.2,70835.0,70369.0,70808.5
1730397600,70808.5,70810.0,70125.1,70654.1
1730401200,70654.1,70775.0,70050.0,70128.1
1730404800,70128.0,70324.0,69705.0,70059.0
1730408400,70059.0,70573.8,69882.0,70470.3
1730412000,70470.2,70560.0,70189.6,70502.8
1730415600,70502.8,70669.7,70317.7,70321.9
1730419200,70321.9,70500.0,70160.9,70188.6
1730422800,70188.7,70384.6,69312.2,69424.9
1730426400,69424.9,69621.2,68870.4,69592.7
1730430000,69592.7,69739.0,69357.1,69397.7
1730433600,69397.7,69650.0,69363.9,69618.5
1730437200,69618.6,69702.5,69549.3,69630.4
1730440800,69630.4,69721.8,69237.9,69240.1
1730444400,69240.0,69444.0,69100.9,69301.0
1730448000,69301.0,69564.9,69270.0,69399.0
1730451600,69399.1,69618.2,69338.3,69556.0
1730455200,69555.9,70176.0,69540.3,69999.9
1730458800,70000.0,70248.6,69999.9,70024.8
1730462400,70024.7,70487.8,69905.7,70360.7
1730466000,70360.6,71249.6,70139.9,71213.2
1730469600,71213.2,71650.0,70913.0,71273.4
1730473200,71273.5,71365.8,69036.0,69381.0
1730476800,69381.1,70543.3,69351.0,69931.0
1730480400,69931.0,70209.2,69471.1,69584.0
1730484000,69584.1,69653.8,69090.0,69175.5
1730487600,69175.4,69472.0,68822.5,69278.6
1730491200,69278.6,69471.2,69175.1,69259.0
1730494800,69258.9,69363.9,68856.3,69275.7
1730498400,69275.7,69461.5,69240.1,69441.2
1730502000,69441.2,69634.9,69362.6,69495.5
1730505600,69495.4,69686.1,69480.8,69671.4
1730509200,69671.4,69700.0,69504.9,69669.0
1730512800,69669.0,69913.1,69659.0,69659.0
1730516400,69659.0,69788.9,69562.5,69599.9
1730520000,69599.9,69630.0,69472.8,69570.0
1730523600,69570.0,69736.8,69450.0,69712.6
1730527200,69712.6,69752.0,69578.5,69752.0
1730530800,69752.0,69822.5,69677.0,69813.1
1730534400,69813.0,69846.2,69568.5,69625.8
1730538000,69625.7,69672.0,69509.6,69558.4
1730541600,69558.5,69632.9,69413.0,69623.6
