candidate_id,asset,timeframe,variant,parameter_set,entry_time,exit_time,direction,entry_price,exit_price,gross_return_pct,net_return_pct,hold_bars
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-28 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,23.129,21.0,-9.204894,-9.324894,6
SLINGSHOT,LINKUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-30 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,16.371,12.897,-21.220451,-21.340451,4
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-31 00:00:00+00:00,2020-09-04 00:00:00+00:00,long,429.12,370.14,-13.744407,-13.864407,4
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-31 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,11714.13,11130.0,-4.986542,-5.106542,3
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-31 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,0.02696,0.04166,54.525223,54.405223,3
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-09-02 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,62.75,53.85,-14.183267,-14.303267,1
SLINGSHOT,XRPUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-09-02 00:00:00+00:00,2020-09-03 00:00:00+00:00,long,0.2956,0.2535,-14.242219,-14.362219,1
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-09-10 00:00:00+00:00,2020-09-25 00:00:00+00:00,long,24.403,24.677,1.122813,1.002813,15
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-09-13 00:00:00+00:00,2020-09-28 00:00:00+00:00,long,387.58,353.85,-8.702719,-8.822719,15
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-09-27 00:00:00+00:00,2020-10-12 00:00:00+00:00,long,26.162,30.638,17.108784,16.988784,15
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-10-09 00:00:00+00:00,2020-10-21 00:00:00+00:00,long,10919.45,12564.71,15.067242,14.947242,12
SLINGSHOT,ADAUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-10-10 00:00:00+00:00,2020-10-25 00:00:00+00:00,long,0.1013,0.1065,5.133268,5.013268,15
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-10-19 00:00:00+00:00,2020-11-03 00:00:00+00:00,long,378.28,388.11,2.598604,2.478604,15
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-10-22 00:00:00+00:00,2020-11-06 00:00:00+00:00,long,53.04,63.28,19.306184,19.186184,15
SLINGSHOT,XRPUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-10-23 00:00:00+00:00,2020-11-07 00:00:00+00:00,long,0.2572,0.249,-3.18818,-3.30818,15
SLINGSHOT,LINKUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-10-23 00:00:00+00:00,2020-11-04 00:00:00+00:00,long,11.949,9.756,-18.353,-18.473,12
SLINGSHOT,DOTUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-10-27 00:00:00+00:00,2020-10-29 00:00:00+00:00,long,4.703,3.863,-17.86094,-17.98094,2
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-10-27 00:00:00+00:00,2020-10-30 00:00:00+00:00,long,31.021,28.5,-8.126753,-8.246753,3
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-04 00:00:00+00:00,2020-11-17 00:00:00+00:00,long,14016.55,17879.2,27.55778,27.43778,13
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-05 00:00:00+00:00,2020-11-20 00:00:00+00:00,long,402.95,501.8,24.53158,24.41158,15
SLINGSHOT,DOGEUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-06 00:00:00+00:00,2020-11-21 00:00:00+00:00,long,0.002635,0.003175,20.493359,20.373359,15
SLINGSHOT,LINKUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-07 00:00:00+00:00,2020-11-22 00:00:00+00:00,long,12.172,14.528,19.355899,19.235899,15
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-07 00:00:00+00:00,2020-11-22 00:00:00+00:00,long,29.054,30.045,3.41089,3.29089,15
SLINGSHOT,ADAUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-07 00:00:00+00:00,2020-11-22 00:00:00+00:00,long,0.1092,0.14626,33.937729,33.817729,15
SLINGSHOT,DOTUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-07 00:00:00+00:00,2020-11-22 00:00:00+00:00,long,4.585,5.525,20.501636,20.381636,15
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-09 00:00:00+00:00,2020-11-23 00:00:00+00:00,long,61.04,91.16,49.344692,49.224692,14
SLINGSHOT,XRPUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-14 00:00:00+00:00,2020-11-21 00:00:00+00:00,long,0.2662,0.3544,33.132983,33.012983,7
SLINGSHOT,SOLUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-17 00:00:00+00:00,2020-11-26 00:00:00+00:00,long,2.2681,1.8265,-19.470041,-19.590041,9
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-18 00:00:00+00:00,2020-11-18 00:00:00+00:00,long,0.02653,0.02461,-7.23709,-7.35709,0
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-22 00:00:00+00:00,2020-12-07 00:00:00+00:00,long,0.03064,0.03033,-1.011749,-1.131749,15
SLINGSHOT,AVAXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-24 00:00:00+00:00,2020-11-26 00:00:00+00:00,long,4.0833,3.4035,-16.648299,-16.768299,2
SLINGSHOT,ADAUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-29 00:00:00+00:00,2020-12-14 00:00:00+00:00,long,0.16501,0.15887,-3.720987,-3.840987,15
SLINGSHOT,XRPUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-29 00:00:00+00:00,2020-12-14 00:00:00+00:00,long,0.6257,0.498,-20.409142,-20.529142,15
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-11-30 00:00:00+00:00,2020-12-15 00:00:00+00:00,long,576.38,588.8,2.154828,2.034828,15
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-01 00:00:00+00:00,2020-12-16 00:00:00+00:00,long,19722.09,21346.8,8.238021,8.118021,15
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-01 00:00:00+00:00,2020-12-16 00:00:00+00:00,long,87.77,93.05,6.015723,5.895723,15
SLINGSHOT,LINKUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-01 00:00:00+00:00,2020-12-16 00:00:00+00:00,long,14.287,13.498,-5.522503,-5.642503,15
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-01 00:00:00+00:00,2020-12-16 00:00:00+00:00,long,31.54,30.563,-3.097654,-3.217654,15
SLINGSHOT,DOTUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-01 00:00:00+00:00,2020-12-16 00:00:00+00:00,long,5.382,5.372,-0.185805,-0.305805,15
SLINGSHOT,NEARUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-17 00:00:00+00:00,2020-12-21 00:00:00+00:00,long,1.0488,1.5957,52.145309,52.025309,4
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-17 00:00:00+00:00,2020-12-23 00:00:00+00:00,long,0.03148,0.027,-14.231258,-14.351258,6
SLINGSHOT,XRPUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-17 00:00:00+00:00,2020-12-22 00:00:00+00:00,long,0.5687,0.437,-23.15808,-23.27808,5
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-17 00:00:00+00:00,2021-01-01 00:00:00+00:00,long,637.79,729.77,14.421675,14.301675,15
SLINGSHOT,DOGEUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-17 00:00:00+00:00,2020-12-20 00:00:00+00:00,long,0.003422,0.004688,36.995909,36.875909,3
SLINGSHOT,ADAUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-17 00:00:00+00:00,2020-12-23 00:00:00+00:00,long,0.1685,0.13001,-22.84273,-22.96273,6
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-23 00:00:00+00:00,2021-01-07 00:00:00+00:00,long,114.33,169.65,48.38625,48.26625,15
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-23 00:00:00+00:00,2021-01-07 00:00:00+00:00,long,23826.74,38292.8,60.713551,60.593551,15
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-12-23 00:00:00+00:00,2021-01-07 00:00:00+00:00,long,33.527,43.57,29.954962,29.834962,15
