asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-05-31 00:00:00+00:00,2024-06-04 00:00:00+00:00,167.01839700000002,171.8536224,2.8950256300208643,2.8150256300208643,5,rule_exit,20190.400537638456,20758.76548757685,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-06-08 00:00:00+00:00,2024-06-16 00:00:00+00:00,162.557505,151.214751,-6.977687065263449,-7.0576870652634485,9,rule_exit,20758.76548757685,19293.676780851765,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-07-24 00:00:00+00:00,2024-07-24 00:00:00+00:00,172.959585,177.9474034,2.8838057168095066,2.8038057168095065,1,rule_exit,19293.676780851765,19834.63399341604,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-07-26 00:00:00+00:00,2024-07-26 00:00:00+00:00,171.79435199999998,182.95440180000003,6.496168046316253,6.416168046316254,1,rule_exit,19834.63399341604,21107.25744180538,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-07-31 00:00:00+00:00,2024-08-06 00:00:00+00:00,179.1078144,144.2991344,-19.434484261117746,-19.514484261117744,7,rule_exit,21107.25744180538,16988.285010370666,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-10-26 00:00:00+00:00,2024-10-26 00:00:00+00:00,164.842962,170.775838,3.5991078587874314,3.519107858787432,1,rule_exit,16988.285010370666,17586.12108324383,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-10-31 00:00:00+00:00,2024-11-05 00:00:00+00:00,174.854964,166.51669,-4.768680173129081,-4.848680173129081,6,rule_exit,17586.12108324383,16733.426317058114,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,209.681928,218.636264,4.270437650687775,4.190437650687775,1,rule_exit,16733.426317058114,17434.630113698215,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-11-26 00:00:00+00:00,2024-11-29 00:00:00+00:00,234.326856,243.391312,3.868295830333679,3.788295830333679,4,rule_exit,17434.630113698215,18095.105479329544,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-12-01 00:00:00+00:00,2024-12-05 00:00:00+00:00,237.777546,236.00279,-0.7463934378395765,-0.8263934378395765,5,rule_exit,18095.105479329544,17945.568715078214,QL_LINDA_5SMA_RS_PULLBACK_v0
