asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-03-14 00:00:00+00:00,2023-04-03 00:00:00+00:00,1674.244782,1809.318064,8.067714079338263,7.987714079338263,21,time_exit,6332.286245815394,6838.091165816391,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-10-27 00:00:00+00:00,2023-10-27 00:00:00+00:00,1803.670662,1744.7879726,-3.264603158467294,-3.344603158467294,1,stop,6838.091165816391,6609.384152705623,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-10-30 00:00:00+00:00,2023-11-19 00:00:00+00:00,1795.839096,2012.057508,12.039965745349846,11.959965745349846,21,time_exit,6609.384152705623,7399.864233347797,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-11-21 00:00:00+00:00,2023-11-21 00:00:00+00:00,2022.814482,1960.9607294,-3.0578064943871497,-3.1378064943871498,1,stop,7399.864233347797,7167.6708128579785,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-11-25 00:00:00+00:00,2023-11-27 00:00:00+00:00,2081.576232,2022.900339,-2.81882028137993,-2.89882028137993,3,stop,7167.6708128579785,6959.892917632302,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-12-02 00:00:00+00:00,2023-12-22 00:00:00+00:00,2087.407398,2326.064694,11.43319201745976,11.35319201745976,21,time_exit,6959.892917632302,7750.06292478068,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-12-28 00:00:00+00:00,2024-01-03 00:00:00+00:00,2380.796064,2162.9383258000003,-9.15062577153185,-9.23062577153185,7,stop,7750.06292478068,7034.683619135939,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-03-05 00:00:00+00:00,2024-03-05 00:00:00+00:00,3630.445944,3392.461372,-6.5552435064709975,-6.635243506470998,1,stop,7034.683619135939,6567.915231096443,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-04-05 00:00:00+00:00,2024-04-12 00:00:00+00:00,3330.31593,3195.8347052,-4.038092109777713,-4.118092109777714,8,stop,6567.915231096443,6297.442432187771,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-05-04 00:00:00+00:00,2024-05-10 00:00:00+00:00,3101.450166,2895.7547332000004,-6.632234012816307,-6.712234012816307,7,stop,6297.442432187771,5874.743359316937,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
