trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
SLINGSHOT_00036,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ETHUSDT,1D,2020-07-07 00:00:00+00:00,2020-07-22 00:00:00+00:00,long,241.66,264.27,R_target,9.35612,0.06,0.06,9.23612,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00037,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BTCUSDT,1D,2020-07-09 00:00:00+00:00,2020-07-24 00:00:00+00:00,long,9436.08,9539.7,R_target,1.098125,0.06,0.06,0.978125,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00038,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ADAUSDT,1D,2020-07-15 00:00:00+00:00,2020-07-30 00:00:00+00:00,long,0.13264,0.14076,R_target,6.121834,0.06,0.06,6.001834,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00039,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BNBUSDT,1D,2020-07-20 00:00:00+00:00,2020-08-04 00:00:00+00:00,long,18.041,22.323,R_target,23.734826,0.06,0.06,23.614826,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00040,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,TRXUSDT,1D,2020-07-23 00:00:00+00:00,2020-08-07 00:00:00+00:00,long,0.01797,0.0199,R_target,10.740122,0.06,0.06,10.620122,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00041,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,XRPUSDT,1D,2020-07-23 00:00:00+00:00,2020-07-31 00:00:00+00:00,long,0.2039,0.2522,R_target,23.688082,0.06,0.06,23.568082,8,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00042,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LTCUSDT,1D,2020-07-26 00:00:00+00:00,2020-08-10 00:00:00+00:00,long,49.22,58.36,R_target,18.569687,0.06,0.06,18.449687,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00043,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LINKUSDT,1D,2020-08-01 00:00:00+00:00,2020-08-08 00:00:00+00:00,long,7.793,11.84,R_target,51.93122,0.06,0.06,51.81122,7,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00044,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ADAUSDT,1D,2020-08-02 00:00:00+00:00,2020-08-17 00:00:00+00:00,long,0.14436,0.14069,R_target,-2.542255,0.06,0.06,-2.662255,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00045,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BTCUSDT,1D,2020-08-06 00:00:00+00:00,2020-08-21 00:00:00+00:00,long,11752.5,11538.53,R_target,-1.820634,0.06,0.06,-1.940634,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00046,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BNBUSDT,1D,2020-08-09 00:00:00+00:00,2020-08-24 00:00:00+00:00,long,22.908,22.6,R_target,-1.344508,0.06,0.06,-1.464508,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00047,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ETHUSDT,1D,2020-08-09 00:00:00+00:00,2020-08-24 00:00:00+00:00,long,397.56,407.94,R_target,2.610927,0.06,0.06,2.490927,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00048,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,TRXUSDT,1D,2020-08-11 00:00:00+00:00,2020-08-26 00:00:00+00:00,long,0.02149,0.02372,R_target,10.376919,0.06,0.06,10.256919,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00049,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,XRPUSDT,1D,2020-08-15 00:00:00+00:00,2020-08-27 00:00:00+00:00,long,0.3006,0.2661,R_target,-11.477046,0.06,0.06,-11.597046,12,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00050,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LTCUSDT,1D,2020-08-16 00:00:00+00:00,2020-08-31 00:00:00+00:00,long,59.93,61.01,R_target,1.802102,0.06,0.06,1.682102,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
