trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
CRABEL_00036,CRABEL_RANGE_EXPANSION,CRABEL,XRPUSDT,1D,2020-01-28 00:00:00+00:00,2020-01-28 00:00:00+00:00,long,0.23629,0.2393,close_exit,1.273858,0.06,0.06,1.153858,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00037,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-28 00:00:00+00:00,2020-01-28 00:00:00+00:00,long,175.096,175.88,close_exit,0.447754,0.06,0.06,0.327754,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00038,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-30 00:00:00+00:00,2020-01-30 00:00:00+00:00,long,177.685,185.14,close_exit,4.195627,0.06,0.06,4.075627,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00039,CRABEL_RANGE_EXPANSION,CRABEL,XRPUSDT,1D,2020-01-30 00:00:00+00:00,2020-01-30 00:00:00+00:00,long,0.24174,0.2443,close_exit,1.058989,0.06,0.06,0.938989,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00040,CRABEL_RANGE_EXPANSION,CRABEL,LTCUSDT,1D,2020-01-30 00:00:00+00:00,2020-01-30 00:00:00+00:00,long,62.17,68.03,close_exit,9.425768,0.06,0.06,9.305768,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00041,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-30 00:00:00+00:00,2020-01-30 00:00:00+00:00,long,9463.964,9525.67,close_exit,0.65201,0.06,0.06,0.53201,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00042,CRABEL_RANGE_EXPANSION,CRABEL,LTCUSDT,1D,2020-02-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,long,71.293,70.73,close_exit,-0.789699,0.06,0.06,-0.909699,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00043,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-02-03 00:00:00+00:00,2020-02-03 00:00:00+00:00,long,9569.137,9300.64,close_exit,-2.805864,0.06,0.06,-2.925864,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00044,CRABEL_RANGE_EXPANSION,CRABEL,XRPUSDT,1D,2020-02-04 00:00:00+00:00,2020-02-04 00:00:00+00:00,long,0.26396,0.2676,close_exit,1.378997,0.06,0.06,1.258997,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00045,CRABEL_RANGE_EXPANSION,CRABEL,LTCUSDT,1D,2020-02-05 00:00:00+00:00,2020-02-05 00:00:00+00:00,long,70.817,72.7,close_exit,2.658966,0.06,0.06,2.538966,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
